1,2,3,4
-29.780992417349598,-69.00978784542187,-106.15347359295743,-144.3985595971891
-25.679124118600278,-67.24077735017634,-103.79877689570522,-141.5509831914228
-28.701297047947662,-59.910058687791505,-101.7436107526595,-140.16049125633353
-24.69417098692434,-61.647862920045206,-97.21040614204406,-133.0008258335268
-22.970233945108873,-60.607359742080305,-85.98581124902236,-121.13132580531376
-19.351434802320835,-52.68066950372812,-83.46989830743996,-115.31819368614188
-18.67833826308682,-50.6285773101168,-75.35334585719943,-107.31041967130318
-16.402558264755246,-45.029781174896215,-73.18141591139062,-99.74566746676251
-12.593064747862499,-36.01758634534344,-57.79925228477256,-79.77872925340274
-10.316996620907744,-29.745819854922054,-52.237629445501646,-70.1260262344012
-8.587444270420043,-24.738182948432136,-43.2938237451676,-60.343988367144384
-5.99136942233584,-21.194453877443365,-32.96423835554286,-51.364841123876346
1.6507501595881067,-9.018732543233153,-18.32403617107832,-27.504486958117056
2.6306480233839054,-3.302205238833981,-4.1287229240180565,-16.582297596900162
7.197437517194572,4.164858409096407,1.2094131784688855,-4.573873702175646
11.008900891473452,8.584622961966144,7.848106116362025,5.883044651059528
16.2945326934735,20.624998781932746,28.189661116681833,32.91952216968275
22.026540700557668,23.733985911865485,36.36540916759853,45.58457628544685
22.616399812613302,34.97844673248457,45.64127005297566,57.55453381790735
24.926043628119984,38.49083132316193,53.89550692557775,69.78971292110616
29.916674390400235,54.91107042988889,76.95980079875028,95.00386821935928
34.162846666744166,59.95954508824376,84.08846798833704,105.83614334942389
36.78497357183639,64.32437328861265,93.09471526751805,121.56738128917483
41.56950125478059,70.01971296709033,100.77659927890531,136.47023365853124
46.364189652442306,81.35540339684934,117.41182045494615,153.5984534919579
50.35934884866508,86.7153597816424,125.91803307608842,163.32618812943446
50.33848306201324,94.19719846431678,133.5591824555835,173.9788567787172
53.933163633522156,96.1306635477937,139.87821881615025,183.25737769415954
59.92022090043581,104.9642423918322,151.92819186062135,198.24047887396415
61.408374466478016,108.54703639719024,160.74006333454994,208.63348929863452
63.136568363117306,111.99969992156636,168.37025562664138,220.0827807481652
66.54588352216444,115.53536809757304,171.492875182462,222.65096536542683
66.35926624981784,122.73431711047895,177.4503583437546,232.92848901041623
66.7865536060445,124.68884450423424,180.59747871191183,241.61684936910143
67.89919813796573,127.07651368870893,186.63401724075,244.67195307291053
68.27101181071174,127.59990112714631,185.9367860182812,245.70413371210464
71.25708578230386,128.9314736301243,189.9252145455461,249.1543936007479
70.55174317114663,131.06716756137902,189.46356630092845,251.53429463456018
69.9237336752824,129.72708472444788,190.80850470373395,251.64248801566484
69.27640298770119,129.20993139846144,191.02557221624718,248.24240995680816
69.76198550215007,128.61989717220945,187.45474209311072,245.26121735107552
68.42211707054418,124.21948438889918,184.6701222597535,242.19631222507363
67.7569393330355,123.40611664571391,183.14153553083665,235.87728995244072
65.36218854519133,123.49017902656699,177.97769488908926,229.5705770058803
61.95553132500821,116.23990026212205,171.3383450827552,220.94371429176013
62.37486816288485,109.40504718502237,164.07095918326314,216.54323828743588
58.484563228613,108.46805866369017,156.57639172870287,207.81202618536182
57.61624520673378,104.83429112469041,155.0101250573362,198.88043314093494
51.691404881678636,95.67017773359129,139.06985923500508,181.30559582001115
52.00857147744023,91.76250265391147,131.53872553153354,170.3335594580835
48.63511530960099,82.11745946178534,127.30418867372573,162.00202766678976
46.377620323666804,80.59667809551358,116.87038007158563,151.60488331227015
40.60701026769937,72.70086504726785,97.11313388020304,128.58782687489798
35.8220158224866,62.618543991576985,90.6084344084616,116.67329723881653
34.30860219583105,58.76098200900603,79.87728825940886,103.58096946666122
30.18441111255342,50.534453768732675,71.77360774157592,91.80073132326115
25.901643000782524,38.44284374972214,51.93234170583043,64.85899242657882
22.749163304264968,31.6654833220101,42.782381119385704,54.837303595486844
18.100595866076038,26.93227447561951,34.840541888036576,41.50229638589777
15.627537302740123,21.43828386055671,26.452601425927615,31.834999153891342
8.063875466264513,5.465401558499519,5.843173754420292,5.406503596407319
5.776836947008118,-0.11358650519262525,-2.3568300077174555,-6.827362692396861
3.980029167329082,-3.2436063564017346,-11.892784256317555,-20.029246947238647
-0.26351776829244855,-8.41414342005885,-22.03124993017579,-32.08109732066747
-5.372133451287603,-20.669149642394274,-34.98464262565259,-54.29643630390256
-8.80161455707048,-27.514817082138595,-46.03771144739746,-63.61949035497698
-9.824385142144088,-31.13624369601,-54.09493928374796,-71.33401264429031
-13.23991340193183,-35.47743845302878,-60.525798368618105,-81.66548335117056
-18.09756494825235,-46.8505797686516,-74.32151024041045,-96.10070264824586
-19.270236441837383,-49.87464051170279,-79.06721962561423,-109.24256967990303
-22.96363166767054,-52.006497297437434,-85.57866165141704,-115.79066346658573
-24.19487699776885,-55.816020415784216,-87.68679619658818,-122.9602966139918
-26.024566059405874,-62.108040195677944,-98.73988331703345,-138.67406918710043
-27.679438649257424,-63.30108651843308,-100.02283442385365,-136.9643143687242
-27.827324551524836,-66.27240309764007,-103.56787017038036,-142.38128369460776
-26.42021635762262,-69.33788724230048,-103.00198576436141,-145.88345833310143
-30.363344985802048,-70.19218996141507,-107.37881837754998,-148.66422138964936
-28.344686336438784,-68.807155476449,-110.02143894575161,-150.15498645476407
-30.80249535699085,-74.94897645170622,-109.26225791137986,-149.9455379349651
-29.54674737841663,-71.33960110499218,-108.26347712175317,-149.70417292527225
-29.883861088437737,-68.11229746251107,-103.5596666311933,-147.86659211956118
-26.06849887488135,-65.17182532190836,-103.39500537142425,-141.95380608063505
-25.783479118200777,-64.96840697132959,-100.42340722907807,-137.57283848051384
-22.660808502724784,-58.02327361503084,-97.76140808383886,-132.95980136415855
-18.515657577070453,-55.60054083354124,-87.85604648914908,-121.52155840442903
-21.021465871407706,-51.833723540075354,-82.30225270595068,-110.81646698327413
-18.99620424803427,-48.137658310550215,-75.33192264106137,-107.4279080223915
-17.72239921507557,-45.32789258375338,-70.39015121247103,-98.77915104690106
-14.037158402996162,-35.142970863295815,-56.86766492661175,-80.09342901927839
-10.319144450720731,-28.17864296058834,-49.301339277539086,-70.6517332448962
-5.922654710835513,-24.109593199369392,-42.25942387382547,-60.01659688303722
-3.2361300752430964,-21.378696237334648,-35.39091947112024,-48.96160814286731
2.1655921193736383,-4.948300608683063,-16.35068216646971,-27.514413485626385
4.378362281377328,1.1486384379822,-9.53864734134654,-17.59532669405619
7.374752762441863,3.5081161209949414,2.873842708224103,-2.7360119151985955
9.711242072615489,10.714364714887413,10.978421185777623,7.080379681497874
16.357013381701815,21.03194274508818,27.391726377304188,34.063430653764385
22.668057619482493,31.94073003187128,37.59866319503971,46.830422374433745
23.306586321910714,33.496687820436094,49.16374714040093,59.41969469092722
27.855494382721627,40.9317366581874,56.43356899617169,74.68866247906384
30.60393982059668,54.251177103125386,75.49627512790748,95.54680355216647
35.17109310071331,59.8901123657062,83.90369778498912,105.64286446902213
38.50739595154514,65.50444329445388,92.079374123837,119.72171209272105
41.74925914832919,70.19406849223435,100.80291848359501,131.2608475798334
45.44802447108418,82.21083629093137,118.91521842776663,154.616889245714
48.91292272115973,87.13936351068828,125.0032831751528,165.27788364393797
53.50804148901322,93.87335229112401,134.39174643108726,173.90131891371476
55.764674949583394,100.79115182428356,142.19976171200562,185.38516832629415
58.425600686812146,105.0516410247889,153.13506021238746,202.16742437091423
60.761510245801205,111.18668418429868,160.10934875908765,209.90926816894478
62.17591825107597,111.82127259724076,164.48505377288814,216.937718283523
62.81133279040024,116.04327021071933,169.2698279987781,223.44794140892213
70.7480228861422,121.70287154542478,179.8805166619352,234.5928745643414
68.91764067759551,124.83299355986401,184.03338960323384,239.9601270596972
68.7696115730522,126.72578040570542,190.86160112573833,242.47226932263928
69.59981818118757,127.5981541743067,187.53743281426776,246.47093180873023
70.40211328636431,128.14578884633866,190.35204319079145,250.21231212499364
75.56495019766177,131.06112698141627,189.74818908729284,250.29293359447166
68.76797266908393,128.78596268936772,192.60233742256946,249.64345896424277
70.56180770053935,129.5196776433881,188.5827332376536,248.58977255914772
70.17632165920226,130.15959637866345,187.0470283848275,244.07426000175218
68.00230636723799,126.30657509865485,184.60990711628799,238.4946584983275
66.73424201675574,123.66833468297109,180.7612006714575,232.7690910070246
64.33853646020822,121.99946001238195,176.52920426214237,233.63739688152722
64.28032441556716,114.82119908522262,167.44542615983278,224.93262806863297
61.695090631448124,111.43666917605208,163.93931593652158,213.30638683049287
59.656368282387234,109.53713838291898,157.65127296737197,205.98715786190508
56.7419681817632,105.93163851025895,152.11187552653917,198.703396070604
51.52156454256887,94.2150085066319,138.42684368787314,174.8950143662756
49.66844507931813,91.59749695981897,131.70784017496896,170.29819514634676
47.35320087355571,85.04078977401676,122.13639849442387,156.3268502258389
46.03027638397475,80.49824717149137,113.00195821964186,142.3315064751956
39.588306349819064,69.14367239766779,97.3241664684158,127.82651593487246
38.07248752283051,62.35973832362977,87.5894884878667,114.92242361133202
34.21126129278491,56.48458169217349,80.43833523526993,108.42832847758504
30.28349829496738,45.34313715414308,69.89103225626715,89.003334350795
23.03225310555899,38.309013127495156,53.23024603425266,69.71411201689172
22.997191670644938,31.886951183688016,41.71863319229175,53.10408654485355
18.721830480782632,24.863897158483386,32.35414794723921,39.62672488423606
14.30864601302769,18.63437080653864,23.97219657412275,26.252874562275284
7.153728597910758,6.685886539235014,7.924898389382356,0.9367996048483249
5.826062168909877,0.04103757113787054,-3.2960690166124493,-9.1070599839085
1.8661224241901806,-3.9871219587301887,-12.090864497091061,-20.465239577226278
-1.6685980665050586,-11.19542057371909,-22.316145597518442,-32.03079897370471
-6.140599576713424,-20.983327365855263,-37.72391256981414,-54.24059124825823
-7.559516871470805,-30.378299650970146,-46.74126311857065,-64.95008482513268
-10.97742198496011,-31.875749730490444,-54.157706970545355,-74.66410524792566
-13.992186876299325,-37.358778228983994,-61.23758898880436,-83.6175951433577
-17.07205447850044,-46.8369313416944,-74.80576254830623,-105.30831283073314
-20.81741833289899,-52.139252521066425,-80.59973725857259,-108.64817035625543
-22.0060976252976,-54.4473134931392,-82.62160407908038,-117.05998275522876
-23.377866123383434,-57.3884591571481,-90.33943822793046,-124.25154744280019
-22.972188756558538,-61.64180523490627,-100.01565316683896,-134.8058146016495
-26.79197908291559,-64.57137227045655,-100.56519352297099,-139.87461545669112
-26.461470138808206,-67.49924373022299,-105.27637144568905,-142.92682254426055
-28.862121685394015,-67.86012110485827,-106.88318485431765,-148.90013046716996
-30.332664556450325,-70.55768891859032,-109.74461981488633,-149.6229365817507
-30.69100421408891,-71.93114266117641,-109.75770088978416,-150.4354517887047
-29.688938766572534,-68.67514390167901,-108.15811533287497,-149.19088575657608
-28.735861942539803,-68.92568481578138,-106.96114673527259,-146.34148267814535
-28.40503508737303,-67.5922293111726,-106.17984360097522,-144.936346953162
-23.54980663293302,-64.4428929257731,-102.02842171801291,-141.17521878937197
-26.758949737724137,-64.66821753449699,-100.24672643628625,-138.1341591687203
-26.188607003978888,-61.03838189095235,-93.84224562831544,-134.245984919198
-23.699392911063434,-54.66043973752794,-88.28984088679944,-120.13533394448541
-17.646503174823327,-53.95255807384884,-82.3506492781423,-113.5642870348155
-18.128134975275877,-48.71878200354774,-75.12633457147055,-106.30493093871424
-15.413003657334894,-43.52313518683549,-71.09839373669041,-97.48097108758014
-12.88941442466341,-36.366878664273926,-57.81937387949983,-81.15527801910753
-10.701251191774801,-28.183286036018387,-49.064440003728066,-69.20976056515082
-6.679074354815285,-23.82605031130753,-38.464538020659745,-60.69377450347536
-2.8650992193830405,-20.37219973567326,-35.13671411213631,-48.91306967856835
0.7248674950726546,-9.4168038754391,-16.145886026953768,-21.74876881405917
6.129405026393666,-2.5111859733023465,-8.28276992058398,-13.777535851700947
7.191900586508973,3.2823650630412047,1.5270470612953204,-0.31565939966328926
8.86316036458662,11.773491684141973,13.638250852107578,9.561852149101775
16.843987288016116,21.285049038154636,28.850481636742572,29.781885860825135
18.840920633182215,28.57542971183051,40.72974624327492,49.83659105321984
21.172001447846476,35.05885921215256,47.65131404001109,60.680691094211966
25.353274514279317,41.3267909401166,58.063315075343894,73.06959487027464
33.091080801772236,52.0528140335779,74.80055630295881,96.38702940100649
34.445418530359625,60.84021784728695,85.32344446575912,109.39179312132379
37.557492501017066,66.05862757085946,94.02461962257243,119.87694917036589
43.54751148061335,70.5526383070195,102.2627433672566,131.72759274081125
46.494249484631865,76.10607749656519,119.51362629152966,155.20005737799465
48.24487922117838,88.0957299891503,126.12727435803549,167.39097466127748
54.34785606624513,95.47737041477333,135.44498252359926,174.5756198352757
56.21692203685963,95.76487828396525,140.66818212598002,184.53957482180843
56.603530446115705,105.74552014967051,153.9637722393554,203.11182138155147
61.90479292548582,109.20996677911442,160.44489569643457,211.85297698808137
64.20019345478072,113.35589204648485,165.9464473046846,215.27536381514233
64.78080936570962,113.95780130532395,169.9989778834324,224.72715160877488
65.76797023525923,123.90263908839508,180.18906215089868,235.23711273212865
68.16547531979774,124.99110812380627,181.49896775117773,240.0800741259205
67.74381687732365,127.42743362741203,183.86951851612884,244.4782947956688
68.36903934078325,127.32941417924985,186.22948753732777,244.73210911129405
69.71786545481842,132.6187533006289,190.57940683122249,248.81139162145752
69.6307966969373,129.82334059585776,189.13437870765435,254.90864292854835
73.22408221661928,130.99653745808016,189.2990300076509,249.75981219803566
69.60272881646402,129.1848576348977,190.8627298667082,249.1774688481719
67.3543635327073,132.79575949765385,186.19704748388511,244.15002499160337
67.46327544899513,125.63397171455107,181.47517396683577,241.5978616931979
65.55297336504006,131.29898643593657,181.77950263470012,236.03526108342749
66.38371155154164,123.02009294797871,177.0336340124955,231.6362024305027
63.83343934600302,115.05320041453112,169.8839468281991,217.90817270444134
61.974664371388634,110.97533299947592,161.0614353279794,214.08651929323278
60.45574025503859,107.56745150453375,159.21362247089678,204.16198900215795
57.893912823495356,103.75315958004293,149.5970460300241,196.97283423944666
54.00236120902303,95.0705148328707,141.264701785193,184.19697000019312
49.64935602477148,89.92854357373758,130.39381495191586,168.94430733397445
46.765839063904906,84.70688370329705,121.3254077486624,158.69256280040867
44.77773153628142,76.74695627722583,113.32121276546414,148.5234285530287
39.041147754321116,68.4340133827619,96.3456175769162,126.77305053692602
35.79302298183219,63.10536026611737,88.15431392893339,112.88915676021603
33.20265850650998,56.36916036752257,79.72236745438386,99.67249912293293
31.485289642239394,50.077347523723766,72.91650123156421,90.97616714797002
22.34693909051506,37.68754914533824,50.96671987295272,64.48033973568883
22.383342568783096,30.75213740431452,43.345444082977515,51.49307422228301
18.161521067417464,26.321426558667483,32.86039738548962,38.89753736186702
14.575633605950443,18.811941928241687,24.176411449009834,27.40369146650739
7.264216225671442,7.127831327427167,3.8958789481559677,-1.0069610311187134
4.144021879175147,-1.3140280422004302,-3.6044925286891214,-10.524419335897953
8.011752845640778,-5.686415273449029,-13.687920851109574,-21.99187099828397
-0.02806978445330799,-13.032843474740758,-22.562110529300874,-33.10032363539296
-5.142115353508849,-25.520058750151826,-35.265277667728625,-56.52409579663032
-9.808980317160376,-28.27069505082301,-47.73380096217329,-63.72135407605381
-12.864852422760674,-36.48274737281494,-55.59682511526163,-76.11101641318477
-13.656208274937313,-38.20851767497187,-61.56815963491052,-89.0305572808009
-18.61148346640011,-46.62019819157494,-73.68678604182195,-103.1133359493819
-21.28207593889847,-50.031794083179776,-78.15489754375963,-107.48024939914167
-22.22596350373469,-54.713293110206834,-87.15821062897658,-119.33847969386048
-25.302547361979194,-58.04874246120418,-89.47780487818693,-122.70505561171879
-24.400922460440835,-61.33460232466553,-98.23927216466535,-134.9890604088847
-28.032312769247195,-65.11661215868811,-100.82485517499384,-140.55368814336725
-26.91785521262536,-67.96576792671044,-101.43067347091113,-143.78992445276367
-28.49726590754418,-67.63944209844846,-104.80598342360622,-146.14638748999695
-29.09276236650089,-69.55765459021293,-108.77464545585579,-146.66598467060783
-29.91825870544289,-70.32043350604468,-107.6447643456047,-151.847643402581
-31.426276534723666,-71.98117438754173,-109.69558664599316,-151.7841998996477
-28.70255474876754,-69.24561462403172,-108.69057219334066,-147.6235309647062
-28.2635806209335,-68.22775384988171,-106.07252683222187,-142.87703020213397
-25.81296523258378,-63.77088418378265,-103.61504288216804,-140.77165869965083
-26.42458350729924,-65.78035388068723,-99.93916110766872,-136.50905911307515
-22.6608499287471,-59.71347972100255,-92.89637693898706,-132.47249581421002
-22.394267617587982,-54.75735554348916,-87.34051130584936,-119.19828360970206
-21.827361946042657,-51.114138924965296,-81.2419532002236,-112.43553159750634
-19.039403855615845,-46.42787815318226,-75.82270988292824,-103.39247479116432
-14.765184807833116,-43.33325434160956,-67.97786367837918,-96.47648377996228
-12.151919402913261,-33.71189629031569,-54.968008054396165,-79.32485982673983
-10.613927318383563,-30.75950583757369,-50.79221328756152,-67.9642096497341
-6.829687801205679,-24.534762056662572,-41.41816915493351,-57.56716638014395
-3.348119109680507,-18.382851798117496,-33.110435650160255,-48.16275229415168
3.0894501669458414,-7.41984243827385,-14.459159079878305,-24.77731107126369
4.051304239489529,-0.6381828826130906,-8.250142295816772,-12.83900663186779
6.046948942094145,4.759450976389498,2.325127226000504,-1.0469270694681043
13.455344933175661,11.753990625702077,12.660239483768521,12.565056816403903
19.671807043786448,23.298401448427114,29.356383862995706,37.657287220219715
18.88907792181865,29.851864218382048,38.958788958994646,49.93648103129256
22.584103541336905,35.251680566696024,48.589460536085426,62.01487172779381
24.461954339612014,40.892296092966674,58.00540865328623,73.4958703993832
32.09250908528363,54.86224230181013,75.26419379383816,98.09690268069266
34.29900823740704,61.17841208220207,84.64455004393741,109.78136909586112
36.565471102751445,66.65557849580016,94.54895764644726,121.92620572698408
42.59259604459879,70.91293075330579,103.07805995085499,134.7121402366034
45.25897307909751,84.0168387516931,121.92714629139391,157.31452710038866
54.2348618992551,87.41843485516004,128.10225238389563,167.0604444443617
53.55958379893718,92.8794833884471,133.37888324867373,173.17730224138228
54.37064432855369,98.60862917231698,142.97944316047074,187.51478777074527
59.796330339738944,107.34804036232605,154.9743005832902,202.61330692197873
60.67623686516498,110.63541585410256,161.48694950073065,211.1008985886735
62.53597363456315,116.7758866368533,167.04728567447094,218.07926236998284
63.20255300208307,117.41339049515264,172.35667600128846,227.2278502316014
65.98370247103712,124.11221782997636,179.1321550402135,235.76553433191472
67.73867357120123,125.41536987943829,184.09166974263292,241.52542478273014
66.6621554427688,127.73688983869148,186.06962798096893,243.63291331527887
68.86799042961448,129.3722321742741,188.17088714969626,246.57747015931957
70.32608819994701,128.93668213062614,188.9417583033015,249.54140756474123
68.67031509352283,130.01500768086058,189.5384856696147,251.44589439669272
69.71221282256508,129.64367871696143,189.3071118136284,249.87279905027603
69.64874755790798,128.51230313482202,189.37402576120073,248.3986016509674
70.31914878404022,127.35923545877016,185.59939071455256,245.62455282157222
69.44699813541482,123.92867405836094,184.3188031431327,242.6428019051998
69.01354901014477,122.90431595762917,179.02072764477546,237.4563450791269
67.68792717992964,120.47995706851538,176.32328832419518,229.6892712816993
62.00544451492875,113.8060568145113,165.08671373859835,217.48547256325148
60.37517910953727,111.0966737629002,160.91462075964998,212.72173030672622
59.723408842907006,106.99514780801594,156.14933905655477,204.80324012140312
57.11779307263666,104.34165119912217,149.53641053153646,199.9152465566355
52.02022089933001,92.81044679585032,135.5563231763566,178.20047313077418
48.64612859731747,88.38999035476874,126.9212558252497,168.64534292534984
47.6851103552254,85.90122236715894,122.82437937888834,158.62349891644544
44.53103853968625,74.9152926142871,112.77097051586381,146.9949585127417
38.63369212062699,63.340698912713336,93.75844568651195,122.59148489122904
39.334954140722374,60.6923754593096,86.47414639282664,110.51521502865668
35.0059248588214,56.862972070495545,80.36091061364793,99.79624442758221
30.47162086824392,47.928066375143594,72.14282725785681,87.66290406038861
23.84433841549345,36.482136043963116,50.20803559244338,66.07453188081153
20.893059441100373,29.165055693888963,39.977010042987715,48.04595867077488
17.032352399475965,20.63093477860958,30.70167681732538,37.886422260471214
14.626858009308469,18.710527632875348,22.13569560256241,26.79277466808953
7.588587427740816,7.25722033680319,3.331644791115849,1.2347061734759848
5.880226787355838,-2.0952366148848824,-4.412422395353467,-11.805558573742182
2.1065483700916587,-7.133991575236411,-13.753359711187272,-23.66737082144475
-1.6046603468769192,-12.399681529048515,-23.63606705518879,-37.03291664072073
-7.2093998146237865,-23.960071713785975,-40.59580401972804,-56.139216428291626
-9.028647251447168,-33.12758555800193,-45.34016320245145,-66.95099179115026
-12.097513504310111,-32.27929209859677,-55.30323588441473,-76.63036524945932
-15.068225301585272,-40.43061448200277,-62.15707727668238,-83.72411395264157
-16.767419771886775,-48.884327977632104,-75.48122030354003,-103.75176356414974
-18.218869695249598,-50.87712350309893,-81.170446893072,-108.7434828593056
-21.589382694461506,-54.60043889149331,-85.05213691921526,-117.67919719035402
-22.949268908126854,-59.71410613554355,-90.90476229666454,-124.31153732241222
-25.132830362357186,-61.92850889515959,-98.55746231677625,-137.21277857060323
-28.92211779811826,-61.21051674706958,-102.45230478953208,-140.0016467383738
-27.39716616849557,-66.55671665773085,-106.20845206529553,-144.12360790224977
-28.114234634567875,-67.87679933474115,-106.39786237713176,-145.69326033067813
-28.377702646610167,-68.39976058239185,-108.32313559406079,-149.26771939035797
-28.934247928971292,-71.31780738317849,-108.89828176277823,-150.1171820090816
-30.364611431723016,-69.17104243818176,-108.81076174439747,-150.4475248180639
-31.012503057245596,-69.38150515324799,-108.50846738468927,-148.76094471959513
-28.978869023493836,-68.27226305161248,-103.95063993618794,-143.9544987525913
-26.851678227396622,-64.19701967050705,-103.77196833398284,-138.44913856899237
-24.93629901849901,-63.064210781543395,-100.34535483864533,-136.56367525713858
-23.39665943765925,-60.761908796483574,-95.34036834952866,-130.38449844650543
-21.3810330970571,-54.74063307437598,-85.98755800663474,-119.93051635021384
-20.02852655594248,-51.865705498786554,-80.85638874935265,-111.73144636140498
-19.194239784467968,-46.78397829215221,-74.23795330175113,-102.95077029361774
-14.998513017765209,-42.47229420673806,-68.80692127202249,-95.0492698406823
-10.632090709595033,-33.23925253247575,-53.8360791712056,-75.45853350918676
-9.643503348006124,-28.78569301505083,-48.29126143683066,-67.78713582323124
-6.173005098416976,-24.30068359904976,-41.17327020878213,-56.04571395186368
-5.4248920787800685,-17.22762965215572,-31.80987799177199,-47.484840593939374
1.6241799131824308,-11.427457954534095,-13.579568874165687,-27.751075321806283
3.6716726833609794,-0.8225257121290355,-5.693569664068029,-12.796065997200493
6.786257458612756,3.331286880611856,3.951309607930618,0.31309093951257694
12.887480789117012,9.534926249389226,11.65820853894585,10.443925207708844
17.364900697211468,25.30483386446162,35.490186731193184,36.30469940693291
24.033012825910316,29.365386928261096,42.84072640399983,50.03464575105284
